name,datetime,humidity,precip,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Diego Martin,2005-04-14,74.4,0.0,0.0,18.3,72.7,1012.1,84.8,5.1,252.825,21.86875,21343,65838,32.3,25.1,28.4,37.1,25.1,30.3,23.0
Diego Martin,2005-04-15,72.7,0.0,0.0,19.5,78.8,1011.8,53.3,5.4,252.0625,21.75,21312,65841,33.1,24.7,28.5,37.2,24.7,30.7,22.7
Diego Martin,2005-04-16,72.0,0.0,0.0,17.2,70.3,1013.2,50.0,6.1,263.19375,22.76875,21281,65844,33.1,24.1,28.2,35.6,24.1,29.9,22.2
Diego Martin,2005-04-17,71.2,0.0,0.0,19.5,65.3,1012.9,61.7,6.7,258.54375,22.30625,21250,65847,33.2,22.3,27.7,35.4,22.3,28.9,21.3
Diego Martin,2005-04-18,73.1,0.0,0.0,15.0,74.2,1011.4,60.0,7.1,269.775,23.3,21220,65850,33.1,23.8,28.2,36.2,23.8,30.2,22.4
Diego Martin,2005-04-19,73.1,0.0,0.0,16.1,74.1,1011.0,79.0,7.2,255.675,22.10625,21191,65853,34.2,24.7,28.4,38.3,24.7,30.6,22.8
Diego Martin,2005-04-20,76.9,0.0,0.0,15.0,70.6,1011.3,88.3,6.9,253.0375,21.825,21162,65857,34.1,25.1,28.3,39.5,25.1,30.9,23.6
Diego Martin,2005-04-21,71.0,0.0,0.0,13.9,86.4,1011.0,70.0,6.9,259.55,22.4375,21133,65862,34.1,25.8,29.1,37.4,25.8,31.1,22.7
Diego Martin,2005-04-22,77.6,0.0,0.0,17.2,104.9,1010.6,86.3,7.4,263.51875,22.75625,21105,65866,33.3,25.1,28.7,39.4,25.1,32.1,24.1
Diego Martin,2005-04-23,76.0,0.0,0.0,13.9,92.7,1011.3,76.7,6.7,263.40625,22.7875,21078,65871,34.1,26.1,29.2,40.7,26.1,32.8,24.2
Diego Martin,2005-04-24,73.3,0.0,0.0,16.1,89.0,1011.8,55.8,7.0,259.825,22.4125,21051,65876,33.6,25.1,29.1,38.2,25.1,31.9,23.4
Diego Martin,2005-04-25,72.5,0.0,0.0,13.9,82.1,1012.5,43.8,5.7,261.44375,22.5625,21024,65882,35.1,25.8,29.2,38.7,25.8,31.4,23.1
Diego Martin,2005-04-26,68.5,0.0,0.0,13.9,75.4,1012.9,38.8,8.3,266.5,23.0125,20999,65888,34.1,24.1,28.9,37.4,24.1,30.7,21.9
Diego Martin,2005-04-27,67.6,0.0,0.0,16.1,71.2,1012.8,40.8,8.9,259.43529411764706,22.400000000000002,20974,65894,34.1,22.1,28.4,36.6,22.1,30.1,21.3
Diego Martin,2005-04-28,67.0,0.0,0.0,11.4,85.7,1012.4,46.7,8.4,268.0882352941176,23.11764705882353,20949,65901,35.1,24.1,28.8,37.8,24.1,30.4,21.4
Diego Martin,2005-04-29,75.1,0.0,0.0,15.0,81.7,1012.4,73.5,8.8,246.85294117647058,21.31764705882353,20926,65908,34.1,24.1,28.4,37.4,24.1,31.1,23.2
Diego Martin,2005-04-30,79.9,2.0065999999999997,4.17,13.9,83.0,1013.7,75.4,8.0,264.24117647058824,22.78235294117647,20903,65915,32.8,24.7,27.8,38.1,24.7,30.2,23.8
Diego Martin,2005-05-01,83.3,0.7874,4.17,4.7,50.9,1012.7,77.8,16.8,203.21176470588236,17.576470588235296,23172,64649,31.3,23.7,25.1,33.4,23.7,25.3,21.8
Diego Martin,2005-05-02,78.0,0.0,0.0,15.0,67.7,1013.5,79.2,9.1,228.58823529411765,19.741176470588236,23345,65499,30.7,22.7,26.4,34.2,22.7,27.8,21.9
Diego Martin,2005-05-03,77.6,0.0,0.0,13.9,84.3,1013.0,72.8,8.7,248.98235294117646,21.429411764705883,22726,65803,32.7,22.1,26.3,34.7,22.1,27.2,21.5
Diego Martin,2005-05-04,72.9,0.0,0.0,21.9,61.3,1013.6,76.7,6.4,273.9588235294118,23.658823529411762,21643,65827,32.1,24.8,28.4,35.6,24.8,30.6,22.7
Diego Martin,2005-05-05,79.6,4.0893999999999995,4.17,17.2,70.9,1013.6,66.7,7.7,262.8882352941177,22.65294117647059,20798,65958,34.1,25.1,28.1,37.4,25.1,30.7,23.9
Diego Martin,2005-05-06,83.8,5.8928,8.33,9.2,103.2,1011.6,90.0,8.4,205.40588235294118,17.78235294117647,20582,66395,31.1,25.7,28.1,39.3,25.7,31.8,25.0
Diego Martin,2005-05-07,88.2,13.9954,4.17,11.4,97.3,1014.1,83.8,7.7,219.96470588235294,19.0,20937,66765,30.1,24.1,26.2,35.2,24.1,27.7,23.9
Diego Martin,2005-05-08,79.4,4.0893999999999995,4.17,19.5,56.5,1012.9,77.9,6.4,221.0705882352941,19.141176470588235,21328,66529,32.1,25.7,28.4,38.1,25.7,31.6,24.3
Diego Martin,2005-05-09,81.5,0.0,0.0,8.1,98.1,1011.8,66.5,7.5,225.2294117647059,19.476470588235294,21380,65593,32.1,24.1,27.3,38.1,24.1,29.8,23.7
Diego Martin,2005-05-10,83.0,0.0,0.0,13.9,49.0,1010.7,85.0,7.7,199.40588235294118,17.211764705882356,21292,64450,34.1,23.8,27.6,40.7,23.8,30.8,24.2
Diego Martin,2005-05-11,90.3,38.6842,12.5,17.2,75.3,1010.7,85.8,5.3,196.45294117647057,16.988235294117647,21513,63658,30.1,24.1,26.0,36.3,24.1,27.3,24.2
Diego Martin,2005-05-12,88.0,24.892,4.17,15.0,51.6,1011.2,88.3,7.3,203.6058823529412,17.58823529411765,22275,63763,31.1,22.1,25.6,36.7,22.1,27.1,23.3
Diego Martin,2005-05-13,78.3,2.0065999999999997,4.17,16.1,87.2,1010.1,83.3,5.9,261.8,22.629411764705882,20670,66046,32.6,25.6,28.6,38.1,25.6,31.4,24.1
Diego Martin,2005-05-14,83.8,10.8966,4.17,16.1,62.1,1009.7,89.2,5.8,238.51764705882354,20.576470588235296,20657,66059,32.1,25.1,28.0,38.1,25.1,31.1,24.8
Diego Martin,2005-05-15,92.1,8.407399999999999,8.33,12.8,71.7,1009.5,89.2,5.6,239.00588235294117,20.647058823529413,20645,66071,30.2,25.1,26.9,37.6,25.1,29.5,25.5
Diego Martin,2005-05-16,95.4,34.0868,8.33,13.9,83.5,1010.5,87.8,5.1,248.38823529411766,21.435294117647057,20634,66085,29.1,24.7,25.8,35.8,24.7,26.2,24.9
Diego Martin,2005-05-17,79.6,0.3048,4.17,12.8,79.2,1010.9,67.3,6.6,262.5470588235294,22.0,20624,66098,33.1,24.7,28.4,38.2,24.7,31.3,24.1
Diego Martin,2005-05-18,77.9,0.0,0.0,13.9,73.5,1010.1,52.7,7.3,243.09375,20.9625,20615,66112,34.1,23.1,27.9,39.5,23.1,30.4,23.3
Diego Martin,2005-05-19,86.3,11.2014,8.33,8.1,223.7,1009.4,68.2,7.7,236.575,20.475,20606,66126,33.1,23.3,27.1,40.7,23.3,30.1,24.4
Diego Martin,2005-05-20,77.7,0.0,0.0,11.4,84.0,1010.4,79.1,8.6,251.3625,21.69375,20599,66141,34.1,23.8,28.9,40.7,23.8,32.9,24.3
