name,datetime,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,precip_chance,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Penal-Debe,2009-01-28,84.0,2.0065999999999997,19.5,53.7,1012.7,55.8,7.5,219.3,18.925,23322,65342,1,29.1,23.1,25.6,32.8,23.1,26.6,22.5
Penal-Debe,2009-01-29,90.1,11.684,16.1,69.2,1012.6,74.2,6.4,209.60625,18.05625,23320,65366,1,30.1,23.3,25.3,35.2,23.3,25.8,23.6
Penal-Debe,2009-01-30,89.4,15.011399999999998,11.4,73.9,1012.6,86.3,6.0,221.11875,19.0875,23317,65388,1,29.1,23.8,25.6,33.7,23.8,26.8,23.7
Penal-Debe,2009-01-31,81.5,2.9972,13.9,78.7,1012.7,75.0,7.2,230.53125,19.89375,23313,65410,1,31.2,23.7,26.5,34.6,23.7,27.9,22.8
Penal-Debe,2009-02-01,80.9,2.5146,15.0,67.2,1012.6,59.2,8.0,231.44375,19.9625,23308,65431,1,31.1,23.3,26.5,34.7,23.3,27.9,22.7
Penal-Debe,2009-02-02,91.7,17.779999999999998,19.5,66.9,1012.0,82.9,4.8,231.55,19.9625,23302,65452,1,27.1,23.1,24.7,30.2,23.1,25.1,23.2
Penal-Debe,2009-02-03,80.9,6.095999999999999,17.2,75.5,1012.7,66.3,8.4,226.48125,19.5625,23295,65472,1,30.1,24.1,26.3,34.7,24.1,27.5,22.6
Penal-Debe,2009-02-04,89.2,28.701999999999995,15.0,76.2,1014.4,70.0,6.3,224.20625,19.3375,23287,65491,1,30.1,23.1,25.2,35.2,23.1,26.1,23.1
Penal-Debe,2009-02-05,82.4,4.0893999999999995,13.9,60.4,1014.0,59.3,7.5,218.43125,18.81875,23278,65510,1,31.2,24.1,25.6,34.9,24.1,26.3,22.2
Penal-Debe,2009-02-06,72.8,0.0,13.9,66.9,1014.0,48.6,8.0,220.01875,18.98125,23268,65528,0,32.1,22.2,26.8,34.3,22.2,27.7,21.0
Penal-Debe,2009-02-07,81.4,0.0,17.2,55.4,1014.5,70.0,7.8,236.75625,20.45625,23257,65545,0,30.1,22.8,25.4,33.4,22.8,26.2,21.8
Penal-Debe,2009-02-08,76.6,0.0,12.8,65.7,1013.7,88.2,7.9,233.375,20.15,23245,65562,0,30.1,24.1,26.3,33.4,24.1,27.3,21.8
Penal-Debe,2009-02-09,88.3,25.1206,11.4,76.1,1012.9,85.8,6.1,238.1,20.575,23233,65578,1,29.1,23.1,24.9,32.8,23.1,25.5,22.8
Penal-Debe,2009-02-10,86.4,12.9794,9.2,75.5,1013.5,95.2,6.2,231.54375,20.0,23219,65594,1,27.6,24.1,25.2,30.4,24.1,25.6,22.7
Penal-Debe,2009-02-11,72.0,0.0,18.3,63.6,1014.2,90.0,7.8,238.075,20.55,23204,65608,0,30.1,23.3,26.8,32.7,23.3,27.8,21.2
Penal-Debe,2009-02-12,81.6,1.016,16.1,61.6,1013.2,82.1,6.1,232.18125,20.025,23188,65623,1,30.8,23.1,25.6,33.7,23.1,26.5,22.0
Penal-Debe,2009-02-13,74.6,0.0,13.9,52.3,1011.7,51.3,8.3,243.08124999999998,21.06875,23172,65636,0,30.1,23.1,25.8,32.7,23.1,26.5,20.7
Penal-Debe,2009-02-14,72.4,0.0,13.9,64.5,1011.5,83.0,8.3,219.95,19.01875,23155,65649,0,31.1,22.1,25.9,32.7,22.1,26.7,20.2
Penal-Debe,2009-02-15,84.1,8.889999999999999,15.0,64.6,1011.3,89.1,6.7,242.75625,20.98125,23136,65661,1,29.1,23.1,25.3,32.1,23.1,26.1,22.2
Penal-Debe,2009-02-16,84.7,26.695399999999996,18.3,69.6,1011.0,76.5,6.0,243.25625,21.00625,23117,65673,1,30.2,23.1,26.2,34.5,23.1,27.6,23.2
Penal-Debe,2009-02-17,84.6,1.2953999999999999,15.0,65.5,1011.7,77.9,7.0,234.6,20.31875,23097,65684,1,30.2,24.1,26.1,34.3,24.1,27.1,23.1
Penal-Debe,2009-02-18,77.8,3.8099999999999996,17.2,65.8,1012.6,48.2,7.9,237.8,20.60625,23077,65695,1,31.1,22.8,26.6,34.7,22.8,27.9,22.1
Penal-Debe,2009-02-19,68.6,0.0,13.9,72.4,1012.3,69.6,8.3,243.025,21.03125,23055,65705,0,31.1,22.1,26.3,32.5,22.1,26.8,19.6
Penal-Debe,2009-02-20,81.2,0.9905999999999999,19.5,64.7,1011.4,70.8,6.7,246.24375,21.35,23033,65714,1,29.1,22.1,25.3,31.4,22.1,26.0,21.7
Penal-Debe,2009-02-21,78.6,4.0893999999999995,18.3,58.8,1012.7,74.8,6.6,251.95,21.80625,23010,65723,1,29.1,23.3,25.8,32.1,23.3,26.7,21.7
Penal-Debe,2009-02-22,79.5,4.8006,20.8,60.6,1014.1,71.3,6.7,229.25,19.81875,22986,65731,1,29.6,22.1,25.4,32.1,22.1,26.2,21.5
Penal-Debe,2009-02-23,80.4,5.1054,15.0,68.9,1013.6,56.8,7.7,238.7875,20.65,22962,65739,1,29.1,22.1,24.9,31.1,22.1,25.5,21.1
Penal-Debe,2009-02-24,75.1,0.0,13.9,60.0,1012.3,54.6,7.5,236.2,20.45,22937,65746,0,30.1,22.1,25.3,32.0,22.1,25.8,20.3
Penal-Debe,2009-02-25,72.5,0.0,16.1,71.1,1011.7,65.2,8.4,244.08125,21.10625,22911,65752,0,31.1,23.1,26.5,33.1,23.1,27.3,20.8
Penal-Debe,2009-02-26,76.6,4.0893999999999995,15.0,76.8,1012.1,70.9,7.9,251.04999999999998,21.7,22884,65759,1,30.1,23.1,25.7,32.1,23.1,26.4,20.9
Penal-Debe,2009-02-27,77.1,0.0,13.9,69.8,1011.5,70.4,8.5,242.00625,20.8875,22857,65764,0,31.1,20.8,25.7,33.8,20.8,26.7,21.0
Penal-Debe,2009-02-28,85.3,0.508,13.9,76.9,1011.7,79.2,7.5,254.14375,22.0375,22830,65769,1,28.1,22.1,24.9,31.4,22.1,25.3,22.2
Penal-Debe,2009-03-01,78.1,0.0,11.4,91.3,1012.2,80.8,9.1,250.85,21.66875,22801,65774,0,30.7,21.1,26.0,34.2,21.1,27.2,21.6
Penal-Debe,2009-03-02,88.5,1.2953999999999999,11.4,74.5,1012.3,85.8,7.2,247.2375,21.34375,22773,65778,1,28.1,23.1,25.0,31.4,23.1,25.5,22.9
Penal-Debe,2009-03-03,83.9,1.4986,16.1,73.1,1013.0,85.4,7.3,255.125,22.05,22743,65782,1,30.1,23.1,25.9,34.3,23.1,27.3,22.8
Penal-Debe,2009-03-04,87.4,8.102599999999999,15.0,55.3,1013.3,82.2,7.3,240.99375,20.8375,22714,65786,1,28.1,23.7,25.2,31.4,23.7,26.0,22.9
Penal-Debe,2009-03-05,78.5,0.0,11.4,58.8,1013.0,79.2,7.7,246.5,21.29375,22683,65789,0,32.1,23.1,26.3,35.9,23.1,27.6,22.1
Penal-Debe,2009-03-06,78.6,0.0,5.8,52.5,1013.1,88.3,8.0,251.4,21.725,22653,65791,0,33.1,22.6,26.1,36.2,22.6,27.1,21.8
Penal-Debe,2009-03-07,70.5,0.0,16.1,337.2,1013.2,76.7,8.5,252.41875,21.79375,22621,65794,0,32.2,23.1,26.7,33.7,23.1,27.6,20.4
Penal-Debe,2009-03-08,63.3,0.0,20.8,0.4,1013.1,54.2,8.1,252.1,21.76875,22590,65796,0,30.7,22.1,26.3,31.3,22.1,26.6,18.3
Penal-Debe,2009-03-09,69.4,0.3048,12.8,343.5,1013.6,67.4,8.1,249.8375,21.556250000000002,22558,65797,1,31.1,20.1,24.8,31.1,20.1,24.9,18.0
Penal-Debe,2009-03-10,66.0,0.0,13.9,345.8,1012.8,77.9,8.9,238.61875,20.6,22525,65799,0,31.1,19.6,24.9,30.3,19.6,24.9,17.3
Penal-Debe,2009-03-11,75.4,0.0,9.2,0.1,1012.1,77.4,9.0,241.56875,20.875,22493,65800,0,29.2,19.8,24.6,31.0,19.8,25.1,19.6
Penal-Debe,2009-03-12,74.8,0.0,11.4,49.8,1012.3,88.3,8.2,253.3125,21.85625,22460,65801,0,29.1,23.1,25.8,31.4,23.1,26.6,20.9
Penal-Debe,2009-03-13,67.9,0.3048,13.9,28.5,1012.3,80.4,8.2,252.1875,21.76875,22426,65801,1,31.6,22.8,26.3,33.1,22.8,26.9,19.7
Penal-Debe,2009-03-14,76.5,0.7874,15.0,64.3,1013.7,65.4,7.1,254.3625,21.95,22393,65801,1,29.1,21.6,25.1,32.1,21.6,25.5,20.5
Penal-Debe,2009-03-15,79.0,0.508,17.2,58.0,1015.1,68.8,7.2,243.04375,20.9875,22359,65802,1,28.1,23.1,25.2,30.8,23.1,25.6,21.2
Penal-Debe,2009-03-16,73.7,0.0,12.8,69.4,1014.9,65.8,8.2,248.775,21.5,22325,65801,0,30.1,21.1,25.8,32.0,21.1,26.5,20.5
Penal-Debe,2009-03-17,68.6,0.0,16.1,76.0,1012.5,67.9,9.0,273.23125,23.5875,22290,65801,0,31.2,20.1,25.8,32.5,20.1,26.2,19.0
Penal-Debe,2009-03-18,73.0,0.0,13.9,72.0,1011.7,48.3,8.1,270.65625,23.36875,22256,65801,0,31.3,20.1,26.1,33.8,20.1,27.1,20.5
Penal-Debe,2009-03-19,80.3,5.0038,16.1,68.2,1011.3,70.8,7.2,262.9375,22.675,22221,65800,1,29.1,23.8,25.8,32.1,23.8,26.8,22.1
Penal-Debe,2009-03-20,73.8,0.0,16.1,67.6,1010.9,44.2,9.1,261.325,22.55625,22186,65799,0,32.1,23.1,27.0,35.0,23.1,28.2,21.6
Penal-Debe,2009-03-21,75.3,0.0,16.1,77.5,1011.0,44.3,8.2,256.175,22.08125,22152,65798,0,31.2,24.1,26.9,34.4,24.1,28.2,22.0
Penal-Debe,2009-03-22,73.9,0.0,13.9,72.1,1010.9,60.8,7.6,262.99375,22.70625,22117,65797,0,32.6,21.6,27.1,35.9,21.6,28.5,21.5
Penal-Debe,2009-03-23,72.1,0.0,28.9,62.5,1011.0,60.4,8.2,256.2,22.1,22081,65796,0,33.1,21.1,26.6,35.4,21.1,27.6,20.6
Penal-Debe,2009-03-24,73.1,0.0,12.8,63.5,1011.2,57.1,8.3,269.99375,23.325,22046,65795,0,32.3,21.1,26.4,35.0,21.1,27.4,20.7
Penal-Debe,2009-03-25,74.0,0.0,10.3,18.9,1011.0,74.2,8.3,261.075,22.575,22011,65794,0,31.7,21.1,26.2,33.8,21.1,27.2,20.8
Penal-Debe,2009-03-26,72.1,0.0,10.3,349.3,1011.0,87.9,8.7,257.95,22.2875,21976,65793,0,33.1,22.1,27.1,35.0,22.1,28.1,21.0
Penal-Debe,2009-03-27,84.6,0.6096,15.0,79.7,1011.5,90.0,7.2,266.18125,23.00625,21941,65792,1,31.1,24.1,26.1,35.6,24.1,27.4,23.2
Penal-Debe,2009-03-28,81.9,7.7978,16.1,73.2,1012.3,88.8,7.0,267.375,23.1,21906,65791,1,31.1,23.8,26.9,35.6,23.8,28.6,23.3
Penal-Debe,2009-03-29,77.4,0.0,16.1,72.6,1012.1,68.3,7.7,261.25,22.5625,21871,65789,0,32.1,23.1,26.9,35.9,23.1,28.6,22.3
Penal-Debe,2009-03-30,70.5,0.0,15.0,73.2,1012.5,76.7,8.5,263.2375,22.75,21836,65788,0,32.1,23.8,27.3,35.0,23.8,28.3,21.1
Penal-Debe,2009-03-31,70.9,0.0,17.2,73.6,1012.3,88.3,8.0,247.73125,21.43125,21801,65787,0,32.1,23.1,26.8,33.6,23.1,27.6,20.6
Penal-Debe,2009-04-01,66.1,0.0,13.9,66.4,1012.4,61.3,8.5,257.725,22.256249999999998,21767,65786,0,32.1,21.1,26.8,33.3,21.1,27.4,19.4
Penal-Debe,2009-04-02,68.8,0.0,13.9,76.9,1011.7,49.2,8.7,259.525,22.40625,21732,65785,0,32.1,21.7,26.4,34.3,21.7,27.2,19.8
Penal-Debe,2009-04-03,71.6,0.0,13.9,70.6,1012.2,73.3,8.7,259.99375,22.4625,21698,65785,0,31.3,20.1,26.1,33.3,20.1,26.9,20.1
Penal-Debe,2009-04-04,67.8,0.0,15.0,70.8,1012.5,31.4,8.5,267.30625,23.05625,21664,65784,0,33.1,21.1,26.7,34.1,21.1,27.2,19.6
Penal-Debe,2009-04-05,66.2,0.0,11.4,69.1,1011.8,40.0,7.5,261.80625,22.66875,21630,65783,0,32.3,21.1,26.8,32.5,21.1,27.1,19.1
Penal-Debe,2009-04-06,73.3,0.0,13.9,88.6,1011.8,76.1,7.9,251.625,21.7125,21596,65783,0,32.3,23.1,26.9,35.4,23.1,28.4,21.5
Penal-Debe,2009-04-07,82.4,0.0,13.9,82.4,1012.7,80.8,6.5,261.4125,22.556250000000002,21563,65783,0,32.1,23.1,26.5,36.9,23.1,28.2,23.1
Penal-Debe,2009-04-08,84.1,23.0886,11.4,82.4,1013.4,87.5,7.1,258.66875,22.33125,21530,65783,1,31.1,23.7,26.4,36.7,23.7,28.1,23.3
Penal-Debe,2009-04-09,78.7,0.9905999999999999,16.1,71.2,1013.6,82.1,7.6,260.8,22.51875,21497,65783,1,31.8,24.1,27.1,35.3,24.1,28.6,22.7
Penal-Debe,2009-04-10,74.2,0.3048,16.1,63.6,1014.4,73.3,8.1,268.26875,23.1625,21465,65783,1,32.2,24.1,27.4,35.4,24.1,28.8,22.1
Penal-Debe,2009-04-11,71.3,0.0,16.1,66.9,1013.7,62.5,8.0,263.875,22.76875,21432,65784,0,31.1,22.6,26.9,33.9,22.6,28.2,21.1
Penal-Debe,2009-04-12,72.4,0.0,11.4,71.5,1012.8,48.3,8.1,258.3375,22.30625,21401,65785,0,32.1,23.1,26.9,35.9,23.1,28.1,21.2
Penal-Debe,2009-04-13,75.0,0.0,13.9,61.8,1013.3,57.0,8.1,249.1625,21.5,21369,65786,0,31.1,23.1,26.6,34.7,23.1,27.9,21.6
Penal-Debe,2009-04-14,70.7,0.3048,16.1,66.1,1013.9,50.0,8.1,245.70625,21.3,21338,65787,1,32.1,23.1,27.3,35.0,23.1,28.6,21.2
Penal-Debe,2009-04-15,77.2,0.508,18.3,65.2,1014.4,68.3,7.3,240.975,20.775,21308,65789,1,31.6,23.8,26.8,34.7,23.8,28.1,22.2
Penal-Debe,2009-04-16,73.7,0.0,16.1,78.2,1014.1,85.8,7.4,253.61875,21.94375,21278,65791,0,31.7,24.1,27.4,34.7,24.1,28.7,22.0
Penal-Debe,2009-04-17,74.0,0.0,21.9,73.8,1012.3,64.6,8.3,253.16875,21.81875,21248,65793,0,32.1,24.1,27.7,35.0,24.1,29.4,22.4
Penal-Debe,2009-04-18,76.4,0.0,13.9,79.6,1011.3,90.0,8.2,259.16875,22.38125,21219,65795,0,32.1,24.7,27.9,36.9,24.7,30.4,23.2
Penal-Debe,2009-04-19,75.1,0.0,21.9,69.4,1011.6,79.6,8.5,247.75,21.4125,21190,65798,0,33.1,25.1,28.7,38.2,25.1,31.2,23.4
Penal-Debe,2009-04-20,77.9,0.9905999999999999,16.1,67.3,1013.1,79.2,7.7,242.49375,20.925,21162,65801,1,32.3,25.3,28.2,36.9,25.3,30.7,23.7
Penal-Debe,2009-04-21,74.1,0.0,20.8,55.3,1014.4,75.8,7.0,248.48749999999998,21.5,21134,65804,0,32.2,25.1,28.2,36.3,25.1,30.7,22.9
Penal-Debe,2009-04-22,69.7,0.0,19.5,59.1,1014.6,43.9,8.4,259.11875,22.35,21107,65808,0,33.1,24.3,28.3,37.2,24.3,30.0,21.9
Penal-Debe,2009-04-23,71.4,0.9905999999999999,20.8,57.3,1013.7,49.2,8.1,248.79375,21.5125,21080,65812,1,32.1,24.1,27.3,34.3,24.1,28.5,21.4
Penal-Debe,2009-04-24,69.1,0.0,16.1,77.0,1013.4,36.3,7.8,251.85625,21.76875,21054,65817,0,33.1,23.1,27.3,35.4,23.1,28.3,20.6
Penal-Debe,2009-04-25,71.2,0.0,11.4,67.9,1013.3,41.4,8.3,247.41875,21.3375,21029,65821,0,33.2,22.1,27.2,36.2,22.1,28.4,21.0
Penal-Debe,2009-04-26,72.8,0.0,17.2,71.4,1013.9,56.1,7.2,255.975,22.10625,21004,65827,0,33.1,23.1,27.7,38.2,23.1,29.3,22.0
Penal-Debe,2009-04-27,69.4,0.0,16.1,62.6,1013.8,73.8,7.9,243.70625,21.05625,20980,65832,0,33.1,24.1,28.1,36.2,24.1,29.4,21.6
Penal-Debe,2009-04-28,69.7,0.0,17.2,64.6,1013.6,52.9,8.2,258.6,22.325,20957,65838,0,33.1,24.1,28.2,36.2,24.1,29.7,21.7
Penal-Debe,2009-04-29,70.1,0.0,15.0,81.2,1012.9,54.2,7.5,234.07999999999998,20.233333333333334,20934,65844,0,33.1,23.6,28.2,35.4,23.6,29.5,21.7
Penal-Debe,2009-04-30,73.8,0.0,13.9,72.5,1013.2,75.8,6.9,250.81333333333333,21.613333333333333,20912,65851,0,33.3,24.1,28.2,37.2,24.1,30.6,22.7
Penal-Debe,2009-05-01,71.8,0.0,18.3,79.8,1013.5,88.3,5.9,240.02666666666664,20.69333333333333,20890,65858,0,34.1,26.1,29.1,37.8,26.1,31.9,23.1
Penal-Debe,2009-05-02,75.5,0.0,11.4,73.6,1013.0,76.3,5.5,226.29333333333335,19.513333333333332,20869,65865,0,33.7,25.1,28.4,37.9,25.1,31.0,23.3
Penal-Debe,2009-05-03,85.0,38.785799999999995,11.4,101.5,1012.9,67.5,6.4,229.15333333333334,19.753333333333334,20849,65873,1,33.1,24.7,26.8,50.6,24.7,29.1,24.0
Penal-Debe,2009-05-04,74.0,0.0,13.9,83.6,1012.8,69.2,7.2,239.00666666666666,20.613333333333333,20830,65881,0,33.2,24.3,28.2,37.2,24.3,29.8,22.6
Penal-Debe,2009-05-05,71.6,0.0,15.0,76.8,1013.4,46.3,7.5,259.00666666666666,22.353333333333335,20811,65890,0,33.2,24.1,28.1,35.9,24.1,29.6,22.1
Penal-Debe,2009-05-06,76.8,1.9811999999999999,17.2,73.4,1013.7,67.5,7.9,256.42,22.073333333333334,20793,65899,1,32.1,24.1,27.8,36.9,24.1,30.2,23.1
Penal-Debe,2009-05-07,84.3,12.496799999999999,15.0,62.0,1013.6,80.8,7.1,256.84666666666664,22.173333333333336,20776,65908,1,31.3,24.3,26.8,36.0,24.3,28.3,23.7
Penal-Debe,2009-05-08,78.0,0.0,16.1,72.9,1013.4,75.8,6.5,236.02666666666667,20.4,20759,65918,0,31.1,25.8,27.8,35.6,25.8,30.1,23.5
Penal-Debe,2009-05-09,78.3,4.0893999999999995,18.3,70.3,1014.1,63.9,5.6,250.19333333333333,21.59333333333333,20744,65928,1,32.1,24.1,27.5,35.9,24.1,29.2,23.1
Penal-Debe,2009-05-10,76.6,4.0893999999999995,16.1,55.2,1013.3,54.2,6.7,239.84,20.68,20729,65939,1,31.8,24.1,27.4,35.4,24.1,29.1,22.6
Penal-Debe,2009-05-11,73.6,0.0,16.1,70.3,1012.2,36.3,7.5,259.50666666666666,22.446666666666665,20714,65950,0,32.1,22.8,27.0,34.3,22.8,28.2,21.4
Penal-Debe,2009-05-12,73.4,0.0,13.9,72.6,1011.7,48.3,7.8,250.2133333333333,21.626666666666665,20701,65961,0,32.1,23.2,27.5,35.2,23.2,29.1,22.0
Penal-Debe,2009-05-13,78.6,1.2953999999999999,16.1,70.7,1011.8,59.6,6.7,254.17333333333332,21.966666666666665,20688,65972,1,33.1,24.1,27.3,37.2,24.1,28.9,23.0
Penal-Debe,2009-05-14,78.1,2.3114,16.1,76.5,1012.4,74.8,8.1,226.34666666666666,19.56,20677,65984,1,32.1,23.8,27.6,35.9,23.8,29.6,23.1
Penal-Debe,2009-05-15,74.8,0.0,21.9,81.9,1011.1,88.3,8.3,230.99333333333334,19.926666666666666,20665,65997,0,32.1,24.8,28.0,35.9,24.8,30.1,22.8
Penal-Debe,2009-05-16,75.1,0.0,17.2,90.1,1010.9,87.9,6.7,239.51999999999998,20.64,20655,66009,0,32.1,25.1,28.2,35.9,25.1,30.2,23.0
Penal-Debe,2009-05-17,74.9,57.91199999999999,13.9,91.6,1010.8,90.0,7.3,248.82666666666668,21.526666666666664,20646,66022,1,33.1,24.7,28.0,36.2,24.7,29.7,22.8
Penal-Debe,2009-05-18,72.5,0.0,16.1,91.3,1011.8,90.0,6.8,240.48,20.753333333333334,20637,66035,0,32.7,24.8,28.7,36.7,24.8,31.5,23.0
Penal-Debe,2009-05-19,81.3,0.9905999999999999,18.3,80.8,1012.3,90.0,6.7,238.37333333333333,20.60666666666667,20629,66049,1,31.7,26.1,28.1,38.2,26.1,31.3,24.4
Penal-Debe,2009-05-20,79.1,0.0,16.1,86.9,1012.3,79.6,7.6,244.57333333333332,21.1,20622,66063,0,33.1,25.1,28.4,38.2,25.1,31.2,24.1
Penal-Debe,2009-05-21,76.6,0.0,17.2,75.1,1012.3,60.4,7.1,230.85333333333335,19.9,20616,66077,0,33.1,25.1,28.5,38.2,25.1,31.3,23.7
Penal-Debe,2009-05-22,75.7,0.3048,15.0,81.3,1012.7,56.3,7.7,219.79333333333335,18.986666666666668,20610,66091,1,32.8,25.1,28.5,38.1,25.1,31.0,23.4
Penal-Debe,2009-05-23,74.2,0.0,15.0,72.2,1013.7,48.8,6.0,222.83333333333334,19.226666666666667,20606,66106,0,33.2,25.1,28.6,37.2,25.1,30.8,23.1
Penal-Debe,2009-05-24,73.4,0.0,15.0,70.3,1013.6,41.7,8.0,240.66666666666666,20.78666666666667,20602,66121,0,33.6,24.7,28.7,37.4,24.7,31.3,23.1
Penal-Debe,2009-05-25,79.6,2.9972,13.9,71.5,1013.2,57.5,7.4,225.76000000000002,19.459999999999997,20598,66136,1,32.1,24.7,27.9,36.9,24.7,31.0,23.9
Penal-Debe,2009-05-26,74.9,0.0,16.1,77.5,1013.1,51.7,6.9,213.42000000000002,18.38,20596,66151,0,33.1,26.1,28.8,38.2,26.1,31.7,23.6
Penal-Debe,2009-05-27,73.3,0.9905999999999999,17.2,67.4,1013.0,59.6,7.4,211.23999999999998,18.220000000000002,20594,66167,1,33.1,25.7,28.8,36.2,25.7,31.4,23.2
Penal-Debe,2009-05-28,71.5,0.3048,27.5,59.2,1013.7,47.9,6.8,214.99333333333334,18.540000000000003,20593,66182,1,33.1,25.6,28.7,36.2,25.6,30.8,22.7
Penal-Debe,2009-05-29,70.4,0.0,17.2,60.2,1014.6,75.0,7.9,194.86666666666667,16.846666666666668,20593,66198,0,33.1,24.3,28.5,35.9,24.3,30.4,22.2
Penal-Debe,2009-05-30,70.4,0.0,16.1,55.4,1013.9,90.0,8.0,207.17333333333332,17.89333333333333,20594,66214,0,32.3,23.8,28.1,35.9,23.8,29.6,21.8
Penal-Debe,2009-05-31,74.6,2.9972,16.1,75.0,1013.3,90.0,7.8,207.51333333333332,17.946666666666665,20595,66230,1,33.1,24.1,27.9,36.2,24.1,29.6,22.6
Penal-Debe,2009-06-01,86.1,5.1054,13.9,61.9,1013.3,80.0,5.8,208.88666666666668,17.993333333333332,20597,66246,1,31.1,24.1,26.6,36.7,24.1,28.4,24.0
Penal-Debe,2009-06-02,79.0,0.508,13.9,84.6,1012.9,75.4,6.2,211.49333333333334,18.220000000000002,20600,66262,1,32.1,25.3,28.1,37.1,25.3,30.6,23.8
Penal-Debe,2009-06-03,73.6,0.508,15.0,88.1,1013.2,77.5,6.9,226.22,19.513333333333332,20604,66278,1,33.1,24.3,28.0,36.2,24.3,29.6,22.4
Penal-Debe,2009-06-04,76.3,0.0,17.2,117.7,1013.2,90.0,7.5,210.17333333333332,18.146666666666665,20608,66295,0,32.1,24.1,27.5,35.9,24.1,29.2,22.7
Penal-Debe,2009-06-05,84.7,5.9944,18.3,72.6,1013.6,71.7,7.1,187.00666666666666,16.113333333333333,20612,66311,1,30.1,24.1,26.4,34.6,24.1,28.2,23.6
Penal-Debe,2009-06-06,75.8,0.0,20.8,68.3,1013.9,66.7,7.7,199.66,17.246666666666666,20618,66327,0,33.2,23.1,28.2,38.2,23.1,30.6,23.1
Penal-Debe,2009-06-07,87.9,0.9905999999999999,13.9,62.5,1012.8,85.4,5.7,214.82666666666668,18.526666666666664,20624,66343,1,29.7,25.1,27.0,35.8,25.1,29.6,24.8
